"cast_id";"cast_firstName";"cast_lastName"
964;"Josep";"Linuesa"
966;"Dlia";"Brufau"
967;"Yasmina Drissi";"Sales"
969;"Mireia";"Oriol"
970;"Asia Ortega";"Leiva"
971;"Claudia";"Riera"
974;"Ëgata";"Roca"
975;"Marc";"Clotet"
976;"O uzhan";"Ko"
979;"Olgun";"Toker"
980;"Kadir";"Polati"
981;"Aycan";"Koptur"
982;"Bahar";"_ahin"
983;"Kõvan Baran";"Arslan"
984;"Jamie";"Watson"
985;"Eric";"Peterson"
986;"Anna Claire";"Bartlam"
987;"Nicolas";"Aqui"
988;"Cory";"Doran"
989;"Julie";"Lemieux"
990;"Derek";"McGrath"
991;"Jim";"Parrack"
992;"Tara";"Pacheco"
993;"Christopher";"Shyer"
994;"Kimberley";"Wong"
995;"Wai Ching";"Ho"
996;"Greta";"Quispe"
997;"Zaria";"Degenhardt"
998;"Uly";"Schlesinger"
999;"Kate Jennings";"Grant"
1000;"Aleyse";"Shannon"
1001;"Guillermo";"Arribas"
1002;"Jaiden";"Smith"
1003;"Pepper";"Binkley"
1004;"Mikelle";"Wright-Matos"
1005;"Melinda";"Mo"
1006;"Shawn";"Yue"
1007;"Eric";"Tsang"
1008;"Elaine";"Jin"
1009;"Charmaine";"Fong"
1010;"Ayumi";"Fujimura"
1011;"Hiro";"Shimono"
1012;"Haruka";"Tomatsu"
1013;"Daisuke";"Namikawa"
1014;"Megumi";"Toyoguchi"
1015;"Yuhko";"Kaida"
1016;"Shuichi";"Ikeda"
1017;"Tetsuya";"Kakihara"
1018;"Pantelis";"Kodogiannis"
1019;"Kassandra";"Voyagis"
1020;"Paul";"Freeman"
1021;"Michael";"Byrne"
1022;"Georges";"Corraface"
1023;"Yorgo";"Voyagis"
1024;"Giancarlo";"Giannini"
1025;"Kelly";"Eleftheriou"
1026;"Sumret";"Muengput"
1027;"Alisa";"Kunkwaeng"
1028;"Zozeen Panyanut";"Jirarottanakasem"
1029;"Warawut";"Poyim"
1030;"Vithaya";"Pansringarm"
1031;"Phutharit";"Prombandal"
1032;"Kazu Patrick";"Tang"
1033;"Kate";"Nhung"
1034;"Thanh";"Pham"
1035;"Petey Majik";"Nguyen"
1036;"Suboi";"Suboi"
1037;"Jayvee Mai The";"Hiep"
1038;"Lam Thanh";"My"
1039;"Fan";"Bingbing"
1040;"Guo";"Tao"
1041;"Da";"Peng"
1042;"Zhang";"Jiayi"
1043;"Yu";"Hewei"
1044;"Yi";"Zhao"
1045;"Zonghan";"Li"
1046;"Zhao";"Lixin"
1047;"Tian";"Xiaojie"
1048;"Yin";"Yuanzhang"
1049;"Enhe";"Feng"
1050;"Xin";"Liu"
1051;"Jiang";"Yongbo"
1052;"Emile";"Hirsch"
1054;"Emory";"Cohen"
1055;"Beau";"Knapp"
1056;"Jason";"Mitchell"
1057;"Scott";"Mescudi"
1058;"Jeff";"Gum"
1059;"Joey";"Bicicchi"
1060;"Keith";"David"
1061;"Wendie";"Malick"
1062;"Mikey";"Kelley"
1063;"Phil";"LaMarr"
1064;"Laraine";"Newman"
1065;"Jess";"Harnell"
1066;"Charles";"Adler"
1067;"Amy";"Margolis"
1068;"Cree";"Summer"
1069;"Lacey";"Chabert"
1070;"Rolonda";"Watts"
1071;"Candi";"Milo"
1072;"Jessica";"Chastain"
1073;"Colin";"Farrell"
1074;"Samantha";"Morton"
1075;"Nora";"McMenamy"
1076;"Shahid";"Kapoor"
1077;"Kiara";"Advani"
1078;"Suresh";"Oberoi"
1079;"Arjan";"Bajwa"
1080;"Adil";"Hussain"
1081;"Nikita";"Dutta"
1082;"Kamini";"Kaushal"
1083;"Anurag";"Arora"
1084;"Pierce";"Brosnan"
1085;"Jacques";"Perrin"
1086;"Rie";"Miyazawa"
1087;"Lancelot";"Perrin"
1088;"Aaron";"Moorhead"
1089;"Justin";"Benson"
1090;"Callie";"Hernandez"
1091;"Lew";"Temple"
1092;"James";"Jordan"
1093;"Tate";"Ellington"
1094;"Elan";"Garfias"
1095;"Maurice";"LaMarche"
1096;"Jason";"Marsden"
1097;"Shannon";"McKain"
1098;"Parvesh";"Cheena"
1099;"D.C.";"Douglas"
1100;"Imari";"Williams"
1101;"LeVar";"Burton"
1102;"Diamond";"White"
1103;"Jerry";"Seinfeld"
1104;"Paul";"Bettany"
1105;"Chris";"Noth"
1106;"Jeremy";"Bobb"
1107;"Ben";"Weber"
1108;"Lynn";"Collins"
1110;"Keisha";"Castle-Hughes"
1111;"Mark";"Duplass"
1112;"Elizabeth";"Reaser"
1113;"Diesel";"Madkins"
1114;"ukasz ""LotekÓ""";"Lodkowski"
1115;"Rafa";"Pacze_"
1116;"Karol";"Kopiec"
1117;"Wiolka";"Walaszczyk"
1118;"Micha";"Leja"
1119;"Olka";"Szcz__niak"
1120;"Jacek";"Stramik"
1121;"Aaron";"Paul"
1122;"Annabelle";"Wallis"
1123;"Garret";"Dillahunt"
1124;"Chris";"Chalk"
1125;"Zachary";"Knighton"
1126;"Enver";"Gjokaj"
1127;"Michael";"Kopsa"
1128;"Terry";"Chen"
1129;"Kang";"Ha-neul"
1130;"Kim";"Ji-seok"
1131;"Oh";"Jung-se"
1132;"Yeom";"Hye-ran"
1133;"Son";"Dam-bi"
1134;"Ji";"E-su"
1135;"Go";"Du-sim"
1136;"Olivia";"Holt"
1137;"Skyler";"Gisondo"
1138;"Kristin";"Chenoweth"
1139;"Nick";"Krause"
1140;"Kathleen";"Chalfant"
1141;"Peter";"Maloney"
1142;"Rod";"McLachlan"
1143;"Hawn";"Tran"
1144;"Danni";"Wang"
1145;"Erica";"Lindbeck"
1146;"Shannon";"Chan-Kent"
1147;"Kazumi";"Evans"
1148;"Claire";"Corlett"
1149;"Ciana";"Swales"
1150;"Adrian";"Petriw"
1151;"Maryke";"Hendrikse"
1152;"Paul";"Dobson"
1153;"Garry";"Chalk"
1154;"Yise";"Loo"
1155;"Aric";"Ho"
1156;"Tiffany";"Leong"
1157;"Issac";"Dang"
1158;"Christy";"Yow"
1159;"Chen Ke";"Mei"
1160;"Hady";"Hady"
1161;"Hishiko";"Woo"
1162;"Jiang";"Pei"
1163;"Steve";"Yap"
1164;"Keith";"Richards"
1165;"Laura";"Flannery"
1166;"James";"Cavlo"
1167;"Harry";"Hains"
1168;"Clemmie";"Dugdale"
1169;"Dendrie";"Taylor"
1170;"Bryan";"Chesters"
1171;"Jennifer";"Dorogi"
1172;"Adam";"Lazarre-White"
1173;"Nikita";"Ramsey"
1174;"Craig";"Fairbrass"
1175;"Thomas";"Turgoose"
1176;"Nick";"Moran"
1177;"Kierston";"Wareing"
1178;"Mark";"Strange"
1179;"Leo";"Gregory"
1180;"Luke";"LaFontaine"
1181;"Beau";"Fowler"
1182;"Dan";"Styles"
1183;"Clive";"Davis"
1184;"Tien-chi";"Cheng"
1185;"Tien Hsiang";"Lung"
1186;"Meng";"Lo"
1187;"Michael Chan";"Wai-Man"
1188;"Pei Hsi";"Chen"
1189;"Li";"Wang"
1190;"Ke";"Chu"
1191;"Sebastian";"Maniscalco"
1192;"Charles";"Demers"
1193;"Garland";"Whitt"
1194;"Brian";"Drummond"
1195;"Giles";"Panton"
1196;"Anya";"Taylor-Joy"
1197;"Kate";"Dickie"
1198;"Harvey";"Scrimshaw"
1199;"Ellie";"Grainger"
1200;"Lucas";"Dawson"
1201;"Bathsheba";"Garnett"
1202;"Sarah";"Stephens"
1203;"Julian";"Richings"
1204;"Wahab";"Chaudhry"
1205;"John";"Travolta"
1206;"Christopher";"Meloni"
1207;"Amanda";"Schull"
1208;"Sam";"Trammell"
1209;"Patrick St.";"Esprit"
1210;"Rebecca De";"Mornay"
1211;"Asante";"Jones"
1212;"Paul";"Sloan"
1213;"Luis Da Silva";"Jr."
1214;"Jordan";"Whalen"
1215;"Perdita";"Weeks"
1216;"Ben";"Feldman"
1217;"Edwin";"Hodge"
1218;"Franois";"Civil"
1219;"Marion";"Lambert"
1220;"Ali";"Marhyar"
1221;"Cosme";"Castro"
1222;"Hamid";"Djavadan"
1225;"Michael";"Cera"
1226;"Mary Elizabeth";"Winstead"
1227;"Kieran";"Culkin"
1228;"Chris";"Evans"
1229;"Anna";"Kendrick"
1230;"Brie";"Larson"
1231;"Alison";"Pill"
1232;"Aubrey";"Plaza"
1233;"Brandon";"Routh"
1234;"Jason";"Schwartzman"
1235;"Mark";"Webber"
1236;"Mae";"Whitman"
1237;"Johnny";"Simmons"
1238;"Ellen";"Wong"
1239;"Robbie";"Amell"
1240;"Rachael";"Taylor"
1241;"Shaun";"Benson"
1242;"Gray";"Powell"
1243;"Jacob";"Neayem"
1244;"Adam";"Butcher"
1245;"Louis";"C.K."
1246;"Deven Christian";"Mack"
1247;"Margarita";"Valderrama"
1248;"Ticoon";"Kim"
1249;"Jason";"Deline"
1250;"Will";"Bowes"
1251;"Los Tigres del";"Norte"
1252;"Richard";"Harrison"
1253;"Rick";"Harrison"
1254;"Austin ""Chumlee""""""";"Russell"
1255;"Jack";"Polak"
1256;"Ina";"Soep"
1257;"Jon";"Foo"
1258;"Trace";"Adkins"
1259;"Sean Patrick";"Flanery"
1260;"Kaiwi";"Lyman"
1261;"Nelli";"Tsay"
1262;"Danny";"Trejo"
1263;"Mitchell L.";"Johnson"
1264;"Philip V.";"Bruenn"
1265;"Nadine Nassib";"Njeim"
1266;"Abdo";"Chahine"
1267;"Oweiss";"Mkhallalati"
1268;"Mona";"Wassef"
1269;"Surya";"Saputra"
1270;"Cut Mini";"Theo"
1271;"Tora";"Sudiro"
1272;"William";"Hardie"
1273;"John";"Connors"
1274;"Fionn";"Walton"
1275;"Paul";"Alwright"
1276;"Ryan";"Lincoln"
1277;"Jimmy";"Smallhorne"
1278;"Toni";"O'Rourke"
1279;"Fionna";"Hewitt-Twamley"
1280;"Stephen";"Clinch"
1281;"Ciaran";"McCabe"
1282;"Shane";"Nigaam"
1283;"Nimisha";"Sajayan"
1284;"Manikandan R.";"Achari"
1285;"Alencier Ley";"Lopez"
1286;"Sujith";"Sankar"
1287;"P.";"Balachandran"
1288;"Sudhi";"Koppa"
1289;"Refal";"Hady"
1290;"Sheryl";"Sheinafia"
1291;"Ayu Dyah";"Pasha"
1292;"Joko";"Anwar"
1293;"Hengky";"Tarnando"
1294;"Marissa";"Anita"
1295;"Sari";"Koeswoyo"
1296;"Nicholas";"Saputra"
1297;"Sita";"Nursanti"
1298;"Lukman";"Sardi"
1299;"Indra";"Birowo"
1300;"Wulan";"Guritno"
1301;"Thomas";"Nawilis"
1302;"Tutie";"Kirana"
1303;"Robby";"Tumewu"
1304;"Jonathan";"Mulia"
1305;"Samuthirakani";"Samuthirakani"
1306;"Bharath";"Seeni"
1307;"Vinoth";"Vinoth"
1308;"Esakki";"Barath"
1309;"Chemban Vinod";"Jose"
1310;"Gautham";"Menon"
1311;"Krisha";"Kurup"
1312;"Subiksha";"Subiksha"
1313;"Shakil";"Imtiaz"
1314;"Mahendra";"Rabha"
1315;"Sulakshana";"Baruah"
1316;"Rahul Gautam";"Sarma"
1317;"Kulada";"Bhattacharjya"
1318;"Indu Mohan";"Das"
1319;"Moumita";"Talukdar"
1320;"Soumitra";"Chatterjee"
1321;"Prasenjit";"Chatterjee"
1322;"Indrani";"Haldar"
1323;"Sudipta";"Chakraborty"
1324;"Suman";"Banerjee"
1325;"Gargi";"Roychowdhury"
1326;"Shantilal";"Mukherjee"
1327;"Mumtaz";"Sorcar"
1328;"Rahul";"Rahul"
1329;"Koushik";"Sen"
1330;"Rajesh";"Sharma"
1331;"Debdut";"Ghosh"
1332;"Anindya";"Banerjee"
1333;"Amitabha";"Bhattacharjee"
1334;"Usashi";"Chakraborty"
1335;"Dipankar";"Dey"
1336;"Riddhi";"Sen"
1337;"Parambrata";"Chatterjee"
1338;"Aparajita";"Adhya"
1339;"Tanusree";"Chakraborty"
1340;"Kushal";"Chakraborty"
1341;"Surangana";"Banerjee"
1342;"Raffi";"Ahmad"
1343;"Marshanda";"Marshanda"
1344;"Roy";"Marten"
1345;"Kanaya";"Gleadys"
1346;"Kartika";"Putri"
1347;"Tyas";"Mirasih"
1348;"Wika";"Salim"
1349;"Sreymoch";"Sareum"
1350;"Kompheak";"Phoeung"
1351;"Socheata";"Sveng"
1352;"Dara";"Heng"
1353;"Sothea";"Khoun"
1354;"Sreyneang";"Oun"
1355;"Kimhak";"Mun"
1356;"Chenda";"Run"
1357;"Nika";"Sarun"
1358;"Nita";"Sarun"
1359;"Yaroslav";"Zhalnin"
1360;"Mikhail";"Filippov"
1361;"Olga";"Ivanova"
1362;"Vadim";"Michman"
1363;"Vladimir";"Steklov"
1364;"Viktor";"Proskurin"
1365;"Nadezhda";"Markina"
1366;"Daniil";"Vorobyov"
1367;"Armeena Rana";"Khan"
1368;"Bilal";"Ashraf"
1369;"Ali Rehman";"Khan"
1370;"Hania";"Aamir"
1371;"Usman";"Mukhtar"
1372;"Nayyar";"Ejaz"
1373;"Dolph";"Lundgren"
1374;"Corbin";"Bernsen"
1375;"Isaac C. Singleton";"Jr."
1376;"Jocelyn";"Osorio"
1377;"Eddie J.";"Fernandez"
1378;"David Fernandez";"Jr."
1379;"Mauricio";"Mendoza"
1380;"Steven";"Dell"
1381;"Luis";"Gatica"
1382;"Gary";"Daniels"
1383;"Sissi";"Fleitas"
1385;"Justin";"Nesbitt"
1386;"Pedro Rodman";"Rodriguez"
1387;"Tom";"Cullen"
1388;"O.T.";"Fagbenle"
1389;"Sarah";"Solemani"
1390;"Hannah";"Arterton"
1391;"Geraldine";"James"
1392;"Michael";"Maloney"
1393;"Rade";"Serbedzija"
1394;"Jonathan";"Kerrigan"
1395;"Don";"Warrington"
1396;"Sophia La";"Porta"
1397;"Roman";"Atwood"
1398;"Vitaly";"Zdorovetskiy"
1399;"Dennis";"Roady"
1400;"Gene";"Simmons"
1401;"Kip";"Andersen"
1402;"Taron";"Egerton"
1403;"Jason";"Isaacs"
1404;"Alexandra";"Daddario"
1405;"Crispin";"Glover"
1406;"Sebastian";"Stan"
1407;"Paula";"Malcomson"
1408;"Peter";"Coonan"
1409;"Ian";"Toner"
1410;"Joanne";"Crawford"
1411;"Chalad Na";"Songkhla"
1412;"Sahatchai 'Stop'";"Chumrum"
1413;"Pornchai";"Hongrattanaporn"
1414;"Kongsak";"Kaenmeepol"
1415;"Samart";"Saengsa-Ngiam"
1416;"Suthpong";"Kanithanon"
1417;"Willie Ruengrit";"McIntosh"
1418;"Charebelle";"Lanlalin"
1419;"Tono Pakin";"Kumwilaisuk"
1420;"Point Cholawit";"Meetongcom"
1421;"Cee";"Hathaiphat"
1422;"Pitta Na";"Pattalung"
1423;"Ae Sasikarn";"Aphichartworasilp"
1424;"Louis Pongphan";"Petchbuntoon"
1425;"Sawitree";"Samipak"
1426;"Sota";"Fukushi"
1427;"Hana";"Sugisaki"
1428;"Ryo";"Yoshizawa"
1429;"Erina";"Mano"
1430;"Yu";"Koyanagi"
1431;"Seiichi";"Tanabe"
1432;"Taichi";"Saotome"
1433;"Miyavi";"Miyavi"
1434;"Masami";"Nagasawa"
1435;"Yosuke";"Eguchi"
1436;"Shawn";"Pilot"
1437;"Constance";"Nunes"
1438;"Tony";"Quinones"
1439;"Mike ""Caveman""""""";"Pyle"
1440;"Mai";"Charoenpura"
1441;"Akara";"Amarttayakul"
1442;"Supakson";"Chaimongkol"
1443;"Kachapa";"Toncharoen"
1444;"Wiradit";"Srimalai"
1445;"Vasana";"Chalakorn"
1446;"Ratchanont";"Sukpragawp"
1447;"Arisara";"Thongborisut"
1448;"Vincent";"Tong"
1449;"Erin";"Matthews"
1450;"Andrea";"Libman"
1451;"Alessandro";"Juliani"
1452;"Nicole";"Anthony"
1453;"Ian James";"Corlett"
1454;"Britt";"McKillip"
1455;"Kathleen";"Barr"
1456;"Diana";"Kaarina"
1457;"Marwan";"Kenzari"
1458;"Hannah";"Ware"
1459;"Maisa Abd";"Elhadi"
1460;"Sasson";"Gabai"
1461;"Mickey";"Leon"
1462;"Ori";"Pfeffer"
1463;"Slimane";"Dazi"
1464;"Ben";"Mendelsohn"
1465;"Edie";"Falco"
1466;"Connie";"Britton"
1467;"Thomas";"Mann"
1468;"Bill";"Camp"
1469;"Elizabeth";"Marvel"
1470;"Charlie";"Tahan"
1471;"Josh";"Pais"
1472;"Ni";"Ni"
1473;"Bedir";"Dahong"
1474;"Yang";"Hong"
1475;"Rong";"Ou"
1476;"Zhu";"Jinting"
1477;"Zhang";"Xiaochen"
1478;"Zhou";"Ting"
1479;"Liu";"Mintao"
1480;"Yu";"Mingjia"
1481;"Hou";"Yansong"
1482;"Hai";"Yitian"
1483;"Shi";"An"
1484;"Shao";"Tong"
1485;"Jerry G.";"Angelo"
1486;"Paul";"Logan"
1487;"Joshua";"Santana"
1488;"Carolina";"Castro"
1489;"David";"Robbins"
1490;"Michael";"King"
1491;"Tom";"Crisp"
1492;"Jennifer";"Marshall"
1493;"Victoria";"Clare"
1494;"Ryan";"Baumann"
1495;"Said";"Faraj"
1496;"Emma";"Bell"
1497;"Nick";"Ballard"
1498;"Bradley";"Bundlie"
1499;"Gail";"O'Grady"
1500;"Corbin";"Timbrook"
1501;"Kate Lang";"Johnson"
1502;"Robert";"Adamson"
1503;"Caia";"Coley"
1504;"Alicia";"James"
1505;"Sotida";"Arpon"
1506;"Isaac";"Jay"
1507;"Ashleigh";"Morghan"
1508;"Bevin";"Bru"
1509;"Billy";"Meade"
1510;"Hunter";"Peterson"
1511;"Chelcie";"May"
1512;"Tory";"Freeth"
1513;"Michael";"Herman"
1514;"Amaka";"Obiechie"
1515;"Sam";"Marra"
1516;"Cooper";"Rowe"
1517;"Chelsea";"Handler"
1518;"Sayaka";"Senbongi"
1519;"Maaya";"Uchida"
1520;"Toshiki";"Masuda"
1521;"Kanae";"Oki"
1522;"Mariya";"Ise"
1523;"Ryota";"Osaka"
1524;"Kensuke";"Sato"
1525;"Maxwell";"Powers"
1526;"Shinichiro";"Miki"
1527;"Ata";"Demirer"
1528;"Demet";"Akba_"
1529;"Gonca";"Vuslateri"
1530;"lker";"Aksum"
1532;"Erkan";"Can"
1533;"Hande";"Dane"
1534;"Ayten";"Uncuo_lu"
1535;"Hakan";"Salõnmõ_"
1537;"Lucie";"Boujenah"
1538;"Tiphaine";"Daviot"
1539;"Ralph";"Amoussou"
1540;"Bellamine";"Abdelmalek"
1541;"Mehdi";"Meskar"
1542;"Alban";"Lenoir"
1543;"Mireille";"Herbstmeyer"
1544;"Corinne";"Valancogne"
1545;"Patrick";"d'Assumao"
1546;"Pierre";"Aussedat"
1547;"Juan Manuel";"Bernal"
1548;"Osvaldo";"Benavides"
1550;"Antonio de la";"Vega"
1553;"James";"Hyde"
1554;"Carla";"Adell"
1557;"Alejandro de Hoyos";"Parera"
1559;"Daniela";"Schmidt"
1560;"Gabriela de la";"Garza"
1561;"Lu";"Han"
1562;"Shu";"Qi"
1563;"Shi";"Liang"
1564;"Godfrey";"Gao"
1565;"Wang";"Gongliang"
1566;"Wang";"Sen"
1567;"Sun";"Jialing"
1568;"Vincent";"Matile"
1569;"Ava";"Michelle"
1570;"Griffin";"Gluck"
1571;"Sabrina";"Carpenter"
1572;"Paris";"Berelc"
1573;"Luke";"Eisner"
1574;"Clara";"Wilsey"
1575;"Anjelika";"Washington"
1576;"Rico";"Paris"
1577;"Angela";"Kinsey"
1578;"Steve";"Zahn"
1579;"Andrew";"Wilson"
1580;"Cassidy";"Gifford"
1581;"Brianne";"Howey"
1582;"Reiley";"McClendon"
1583;"Olivia";"Draguicevich"
1584;"Max";"Wright"
1585;"Hans";"Marrero"
1586;"Rich";"Skidmore"
1587;"Chris";"Sturgeon"
1588;"Gopal";"Bidari"
1589;"Kane";"Robinson"
1590;"Micheal";"Ward"
1591;"Shone";"Romulus"
1592;"Simbiatu";"Ajikawo"
1593;"Lisa";"Dwan"
1594;"David";"Omoregie"
1595;"Jasmine";"Jobson"
1596;"Hope Ikpoku";"Jr."
1597;"Araloyin";"Oshunremi"
1598;"Keiyon";"Cook"
1599;"Merritt";"Wever"
1600;"Kaitlyn";"Dever"
1601;"Dale";"Dickey"
1602;"Scott";"Lawrence"
1603;"Danielle";"Macdonald"
1605;"Eric";"Lange"
1606;"Annie";"Sundberg"
1607;"Antoine";"Fuqua"
1608;"Kate";"Bosworth"
1609;"Ronald";"Peet"
1610;"Kyle";"Schmid"
1611;"Alex";"Pettyfer"
1612;"Sibylla";"Deen"
1613;"Gilles";"Geary"
1614;"Anthony Lee";"Medina"
1615;"Kota";"Eberhardt"
1616;"Michelle";"Veintimilla"
1617;"Bruce";"McGill"
1618;"Ben";"Schwartz"
1619;"Bill";"Hader"
1621;"Snoop";"Dogg"
1622;"Paul";"Giamatti"
1623;"Ryan";"Reynolds"
1624;"Maya";"Rudolph"
1625;"Ken";"Jeong"
1626;"Samuel L.";"Jackson"
1627;"Richard";"Jenkins"
1628;"Kurtwood";"Smith"
1629;"Luis";"Guzman"
1630;"Cho";"Seung-woo"
1631;"Won";"Jin-ah"
1632;"Lee";"Kyu-hyung"
1633;"Yoo";"Jae-myung"
1634;"Moon";"So-ri"
1635;"Chun";"Ho-jin"
1636;"Alessandro";"Borghi"
1637;"Jasmine";"Trinca"
1638;"Milvia";"Marigliano"
1639;"Max";"Tortora"
1640;"Fleur";"Delahunty"
1641;"Barry";"Atsma"
1642;"Jacob";"Derwig"
1643;"Pierre";"Bokma"
1644;"Jaap";"Spijkers"
1645;"Raymond";"Thiry"
1646;"Fockeline";"Ouwerkerk"
1647;"Matteo van der";"Grijn"
1648;"Jochum ten";"Haaf"
1649;"Peter";"Jordan"
1651;"Clem";"Tibber"
1652;"Elarica";"Johnson"
1653;"James";"Doherty"
1654;"Shaun";"Dingwall"
1655;"Lyndsey";"Marshal"
1656;"Bill";"Burr"
1657;"Julia";"Roberts"
1658;"Javier";"Bardem"
1659;"Viola";"Davis"
1660;"Billy";"Crudup"
1661;"Hadi";"Subiyanto"
1662;"Mike";"O'Malley"
1663;"Tuva";"Novotny"
1664;"Luca";"Argentero"
1665;"Tommaso";"Buscetta"
1666;"Reina";"Triendl"
1667;"Yoshimi";"Tokui"
1668;"Azusa";"Babazono"
1669;"Ryota";"Yamasato"
1670;"Shono";"Hayama"
1671;"Lucy";"Loken"
1672;"Laura";"Bilgeri"
1673;"Rusty";"Joiner"
1674;"Alexandria";"Deberry"
1675;"Dakota";"Bruton"
1676;"Theresa";"Sutera"
1677;"Vin Morreale";"Jr."
1678;"Shelby";"Alicea"
1679;"Tyler Joseph";"Campbell"
1680;"Lestonja";"Diaz"
1681;"Matthew Gray";"Gubler"
1682;"AnnaLynne";"McCord"
1683;"Alisha";"Boe"
1684;"Sheila";"Vand"
1685;"Sam";"Eidson"
1686;"James Moses";"Black"
1687;"Ajay";"Mehta"
1688;"Michael";"Beasley"
1689;"David";"Maldonado"
1690;"Hallie Grace";"Bradley"
1691;"Peter Jaymes";"Jr."
1692;"Eric";"Podnar"
1693;"Lucy";"Faust"
1694;"Christian";"Bale"
1695;"Willem";"Dafoe"
1696;"Jared";"Leto"
1697;"Samantha";"Mathis"
1699;"Josh";"Lucas"
1700;"Matt";"Ross"
1701;"Bill";"Sage"
1702;"Cara";"Seymour"
1703;"Guinevere";"Turner"
1704;"Linda";"Hamilton"
1705;"Elizabeth";"Hoffman"
1707;"Jeremy";"Foley"
1708;"Charles";"Hallahan"
1709;"Grant";"Heslov"
1710;"Kirk";"Trutner"
1711;"Arabella";"Field"
1712;"Tzi";"Ma"
1713;"Hayden";"Christensen"
1714;"Bruce";"Willis"
1715;"Gethin";"Anthony"
1716;"Megan";"Leonard"
1717;"Tyler Jon";"Olson"
1718;"Shea";"Buckner"
1719;"William";"DeMeo"
1720;"Magi";"Avila"
1721;"Ty";"Shelton"
1722;"Christine";"Dye"
1723;"Kathy";"Murphy"
1724;"John";"Cusack"
1725;"Steve";"Buscemi"
1726;"Sean";"Hayes"
1727;"Molly";"Shannon"
1728;"Eddie";"Izzard"
1729;"Jay";"Leno"
1730;"Anna";"Faris"
1731;"Ty";"Olsson"
1732;"Julie";"Hagerty"
1733;"Amy";"Smart"
1734;"Chris";"Marquette"
1735;"Fred";"Ewanuick"
1736;"Amy";"Matysio"
1737;"Chris";"Klein"
1738;"Tooni";"Afolayan"
1739;"Ayo";"Ogunshina"
1740;"Dayo";"Akinpelu"
1741;"Simi";"Ogunleye"
1742;"Femi";"Adebayo"
1743;"Lateef";"Adedimeji"
1744;"Damilola";"Ogunsi"
1745;"Rasaq";"Olayiwola"
1746;"Ayo";"Adesanya"
1747;"Wale";"Akorede"
1748;"Toyosi";"Benjamin"
1749;"Hamzat";"Sherifdeen"
1750;"Samuel";"Olasehinde"
1751;"Billy Bob";"Thornton"
1752;"Seann William";"Scott"
1753;"Ethan";"Suplee"
1754;"Melissa";"Sagemiller"
1755;"Melissa";"Leo"
1756;"Bill";"Macy"
1757;"Kurt";"Fuller"
1758;"Amy";"Poehler"
1759;"Cameron";"Diaz"
1760;"Abigail";"Breslin"
1761;"Alec";"Baldwin"
1762;"Jason";"Patric"
1763;"Sofia";"Vassilieva"
1764;"Joan";"Cusack"
1765;"Heather";"Wahlquist"
1766;"Thomas";"Dekker"
1767;"Evan";"Ellingson"
1768;"David";"Thornton"
1769;"Sean";"Penn"
1770;"Tim";"Robbins"
1771;"Kevin";"Bacon"
1772;"Laurence";"Fishburne"
1773;"Marcia Gay";"Harden"
1774;"Laura";"Linney"
1775;"Kevin";"Chapman"
1776;"Tom";"Guiry"
1777;"Emmy";"Rossum"
1778;"Spencer Treat";"Clark"
1779;"Sadiq";"Daba"
1780;"David";"Bailie"
1781;"Kayode";"Olaiya"
1782;"Kehinde";"Bankole"
1783;"Fabian Adeoye";"Lojede"
1784;"Nick";"Rhys"
1785;"Kunle";"Afolayan"
1786;"Colin David";"Reese"
1787;"Ibrahim";"Shatta"
1788;"O.";"Kanayo"
1789;"Lawrence";"Stubbings"
1790;"Ademola";"Adedoyin"
1791;"Olivia";"Corsini"
1792;"Sergio";"Nicolai"
1793;"Arman";"Saribekyan"
1794;"Sylvain";"Jailloux"
1795;"Francis";"Ressort"
1796;"Pancho Garcia";"Aguirre"
1797;"Shaghayegh";"Beheshti"
1798;"Elena";"Bellei"
1801;"Ashton";"Kutcher"
1802;"Gary";"Sinise"
1803;"Debra";"Messing"
1804;"Billy";"Connolly"
1805;"Georgia";"Engel"
1806;"Jon";"Favreau"
1807;"Jane";"Krakowski"
1808;"Gordon";"Tootoosis"
1809;"Patrick";"Warburton"
1810;"Wale";"Ojo"
1811;"Nse";"Ikpe-Etim"
1812;"Lydia";"Forson"
1813;"Joke";"Silva"
1814;"Chika";"Okpala"
1815;"Ada";"Ameh"
1816;"Hafeez";"Oyetoro"
1817;"Chika";"Chukwu"
1818;"Kurt";"Russell"
1819;"Jacinda";"Barrett"
1820;"Richard";"Dreyfuss"
1822;"Mike";"Vogel"
1823;"Kevin";"Dillon"
1825;"Anne";"Hathaway"
1826;"Rosemarie";"DeWitt"
1827;"Debra";"Winger"
1828;"Bill";"Irwin"
1829;"Tunde";"Adebimpe"
1830;"Mather";"Zickel"
1831;"Anna Deavere";"Smith"
1832;"Anisa";"George"
1833;"Robyn";"Hitchcock"
1834;"Sister Carol";"East"
1835;"Sonja";"Ball"
1836;"Craig";"Francis"
1837;"Rick";"Jones"
1838;"Michel";"Perron"
1839;"Holly";"Gauthier-Frankel"
1840;"Norman";"Groulx"
1841;"Bruce";"Dinsmore"
1842;"Jennifer";"Seguin"
1843;"Bill";"Murray"
1844;"Harold";"Ramis"
1845;"Warren";"Oates"
1846;"P.J.";"Soles"
1847;"Sean";"Young"
1848;"John";"Candy"
1849;"John";"Larroquette"
1850;"John";"Voldstad"
